date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:11:09	192699/192699	---MC-	200	added ('OK')	image/jpeg	etag:%225a1d33dec66c5db7e5c442d701c89c62%22	https://framerusercontent.com/images/rqmek77DgnHUZTDybXI5CsVyao.jpg?scale-down-to=1024&width=1440&height=1800%20819w,https://framerusercontent.com/images/rqmek77DgnHUZTDybXI5CsVyao.jpg?width=1440&height=1800%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/rqmek77DgnHUZTDybXI5CsVyaoc6f9.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/dauphinrealestate)
01:11:09	230368/230368	---MC-	200	added ('OK')	image/jpeg	etag:%2204bf8398ab3fd6c0d8d8e0c553e87b7c%22	https://framerusercontent.com/images/fJ0jvCVXgZYwZff9pLQudIGW7O8.jpg?scale-down-to=1024&width=1080&height=1440%20768w,https://framerusercontent.com/images/fJ0jvCVXgZYwZff9pLQudIGW7O8.jpg?width=1080&height=1440%201080w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/fJ0jvCVXgZYwZff9pLQudIGW7O863d2.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/dauphinrealestate)
01:11:09	178792/178792	---MC-	200	added ('OK')	image/jpeg	etag:%22fb878658801696d87b3b43ae831ed596%22	https://framerusercontent.com/images/2MFWWbm1qoqCIcCk3dDfZrEntg.jpg?scale-down-to=1024&width=1440&height=1920%20768w,https://framerusercontent.com/images/2MFWWbm1qoqCIcCk3dDfZrEntg.jpg?width=1440&height=1920%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/2MFWWbm1qoqCIcCk3dDfZrEntge6e2.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/dauphinrealestate)
01:11:10	95464/95464	---MC-	200	added ('OK')	image/jpeg	etag:%22ef5f6ee6d93fdc054199c9916d97819a%22	https://framerusercontent.com/images/iX10TKOmP3kvjOwx2sruW7hqM.jpg?scale-down-to=1024&width=1440&height=1920%20768w,https://framerusercontent.com/images/iX10TKOmP3kvjOwx2sruW7hqM.jpg?width=1440&height=1920%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/iX10TKOmP3kvjOwx2sruW7hqMcfec.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/dauphinrealestate)
01:11:10	94544/94544	---MC-	200	added ('OK')	image/jpeg	etag:%22f79e50d0cf4a1ef3151989d982028f2c%22	https://framerusercontent.com/images/v0qpAxBfwzeKGo1GuNPt72aKrw.jpg?scale-down-to=1024&width=1440&height=1800%20819w,https://framerusercontent.com/images/v0qpAxBfwzeKGo1GuNPt72aKrw.jpg?width=1440&height=1800%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/v0qpAxBfwzeKGo1GuNPt72aKrwccc7.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/dauphinrealestate)
01:11:11	149158/149158	---MC-	200	added ('OK')	image/jpeg	etag:%22680d7b938a7e88a2c83c75406ffd3f58%22	https://framerusercontent.com/images/AIhWk8VPmVb1MEaNGKWyPu4X9M.jpg?scale-down-to=1024&width=1350&height=1688%20818w,https://framerusercontent.com/images/AIhWk8VPmVb1MEaNGKWyPu4X9M.jpg?width=1350&height=1688%201350w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/AIhWk8VPmVb1MEaNGKWyPu4X9M3734.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/dauphinrealestate)
01:11:11	134700/134700	---MC-	200	added ('OK')	image/jpeg	etag:%22493fbc316531245eb91e4a8f63bd5921%22	https://framerusercontent.com/images/zvISx639yYuN4ZjRYIL4Q6ecyo.jpg?scale-down-to=1024&width=1440&height=1798%20820w,https://framerusercontent.com/images/zvISx639yYuN4ZjRYIL4Q6ecyo.jpg?width=1440&height=1798%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/zvISx639yYuN4ZjRYIL4Q6ecyo11e9.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/dauphinrealestate)
01:11:12	224338/224338	---MC-	200	added ('OK')	image/png	etag:%22c70732ec37a97cd737025275636766a0%22	https://framerusercontent.com/images/bN0peyWAVEK7A4BaU3iABW550.png?width=1920&height=1080	C:/My%20Web%20Sites/paing/framerusercontent.com/images/bN0peyWAVEK7A4BaU3iABW55088ac.png	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:13	145770/145770	---MC-	200	added ('OK')	image/png	etag:%225d6653020ae260e21375964371bc80a2%22	https://framerusercontent.com/images/Iy6Q34RY5qOePymX1AlucnXO8.png?width=730&height=978	C:/My%20Web%20Sites/paing/framerusercontent.com/images/Iy6Q34RY5qOePymX1AlucnXO88102.png	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:14	303926/303926	---MC-	200	added ('OK')	image/png	etag:%221c98eee239af6eb23a8b59799279871c%22	https://framerusercontent.com/images/0O54aV1PqNHPyI6o7CBXvYXRcxY.png?width=780&height=975	C:/My%20Web%20Sites/paing/framerusercontent.com/images/0O54aV1PqNHPyI6o7CBXvYXRcxY0b02.png	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:16	2010431/2010431	---MC-	200	added ('OK')	image/jpeg	etag:%2223feeb66c2abf3a3913b66b9093172e5%22	https://framerusercontent.com/images/sgZUXHr6HA42qDU7QGyaYclNogQ.jpg?width=3840&height=2160	C:/My%20Web%20Sites/paing/framerusercontent.com/images/sgZUXHr6HA42qDU7QGyaYclNogQcd01.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:16	161024/161024	---MC-	200	added ('OK')	image/jpeg	etag:%2274f12ebed15ce8766b4636837163c398%22	https://framerusercontent.com/images/MC48vNnGtGzcQJe6C8yQZWTeOU.jpg?width=1440&height=1795	C:/My%20Web%20Sites/paing/framerusercontent.com/images/MC48vNnGtGzcQJe6C8yQZWTeOU4fef.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:16	183800/183800	---MC-	200	added ('OK')	image/jpeg	etag:%2237bd9a95d7c9507f16ecba5fb9872df5%22	https://framerusercontent.com/images/BLj7NlGnmUcoKLTZFsAbW8vPiKY.jpg?width=1440&height=1920	C:/My%20Web%20Sites/paing/framerusercontent.com/images/BLj7NlGnmUcoKLTZFsAbW8vPiKY2777.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:17	345415/345415	---MC-	200	added ('OK')	image/jpeg	etag:%222487a54b815dad6ebd9802fb6fea3bc7%22	https://framerusercontent.com/images/aklNHOUa0BA0MJSgFXycuMtVls8.jpg?width=1440&height=1920	C:/My%20Web%20Sites/paing/framerusercontent.com/images/aklNHOUa0BA0MJSgFXycuMtVls82777.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:18	161493/161493	---MC-	200	added ('OK')	image/jpeg	etag:%2216f3a6ea334bc586d60c35bf119ed0f2%22	https://framerusercontent.com/images/aEWhMhCP9Zd8qkRxurdbgV1z9g.jpg?width=1080&height=1440	C:/My%20Web%20Sites/paing/framerusercontent.com/images/aEWhMhCP9Zd8qkRxurdbgV1z9g6b40.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:18	277455/277455	---MC-	200	added ('OK')	image/jpeg	etag:%22b4962fca8cc78f25d0ea61f2e6ed4cce%22	https://framerusercontent.com/images/jz3MERUuOvJWlzVAof2m8R5g.jpg?width=1080&height=1346	C:/My%20Web%20Sites/paing/framerusercontent.com/images/jz3MERUuOvJWlzVAof2m8R5g0172.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:19	29593/29593	---MC-	200	added ('OK')	image/png	etag:%22686e065f38b4ea352ba1b9d6c7109a7d%22	https://framerusercontent.com/images/bN0peyWAVEK7A4BaU3iABW550.png?scale-down-to=512&width=1920&height=1080%20512w,https://framerusercontent.com/images/bN0peyWAVEK7A4BaU3iABW550.png?scale-down-to=1024&width=1920&height=1080%201024w,https://framerusercontent.com/images/bN0peyWAVEK7A4BaU3iABW550.png?width=1920&height=1080%201920w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/bN0peyWAVEK7A4BaU3iABW5506f0f.png	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:20	145770/145770	---MC-	200	added ('OK')	image/png	etag:%225d6653020ae260e21375964371bc80a2%22	https://framerusercontent.com/images/Iy6Q34RY5qOePymX1AlucnXO8.png?width=730&height=978%20730w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/Iy6Q34RY5qOePymX1AlucnXO850e5.png	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:21	303926/303926	---MC-	200	added ('OK')	image/png	etag:%221c98eee239af6eb23a8b59799279871c%22	https://framerusercontent.com/images/0O54aV1PqNHPyI6o7CBXvYXRcxY.png?width=780&height=975%20780w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/0O54aV1PqNHPyI6o7CBXvYXRcxYc15e.png	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:22	42326/42326	---MC-	200	added ('OK')	image/jpeg	etag:%22208c8359eb601ae3b87b00a0397d1cb3%22	https://framerusercontent.com/images/sgZUXHr6HA42qDU7QGyaYclNogQ.jpg?scale-down-to=512&width=3840&height=2160%20512w,https://framerusercontent.com/images/sgZUXHr6HA42qDU7QGyaYclNogQ.jpg?scale-down-to=1024&width=3840&height=2160%201024w,https://framerusercontent.com/images/sgZUXHr6HA42qDU7QGyaYclNogQ.jpg?scale-down-to=2048&width=3840&height=2160%202048w,https://framerusercontent.com/images/sgZUXHr6HA42qDU7QGyaYclNogQ.jpg?width=3840&height=2160%203840w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/sgZUXHr6HA42qDU7QGyaYclNogQ9f3e.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:23	126217/126217	---MC-	200	added ('OK')	image/jpeg	etag:%22eede7dc6f1ca34bae41c799178b53647%22	https://framerusercontent.com/images/MC48vNnGtGzcQJe6C8yQZWTeOU.jpg?scale-down-to=1024&width=1440&height=1795%20821w,https://framerusercontent.com/images/MC48vNnGtGzcQJe6C8yQZWTeOU.jpg?width=1440&height=1795%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/MC48vNnGtGzcQJe6C8yQZWTeOUb7a4.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:23	130424/130424	---MC-	200	added ('OK')	image/jpeg	etag:%22f7d595a8f76a233ced207f34ea352a46%22	https://framerusercontent.com/images/BLj7NlGnmUcoKLTZFsAbW8vPiKY.jpg?scale-down-to=1024&width=1440&height=1920%20768w,https://framerusercontent.com/images/BLj7NlGnmUcoKLTZFsAbW8vPiKY.jpg?width=1440&height=1920%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/BLj7NlGnmUcoKLTZFsAbW8vPiKYf94d.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:23	140437/140437	---MC-	200	added ('OK')	image/jpeg	etag:%22422c371cb2de6467ba85c24a98e6570f%22	https://framerusercontent.com/images/aklNHOUa0BA0MJSgFXycuMtVls8.jpg?scale-down-to=1024&width=1440&height=1920%20768w,https://framerusercontent.com/images/aklNHOUa0BA0MJSgFXycuMtVls8.jpg?width=1440&height=1920%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/aklNHOUa0BA0MJSgFXycuMtVls8702e.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:24	127359/127359	---MC-	200	added ('OK')	image/jpeg	etag:%22ac977f83f02455704319afe1d3adaab8%22	https://framerusercontent.com/images/aEWhMhCP9Zd8qkRxurdbgV1z9g.jpg?scale-down-to=1024&width=1080&height=1440%20768w,https://framerusercontent.com/images/aEWhMhCP9Zd8qkRxurdbgV1z9g.jpg?width=1080&height=1440%201080w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/aEWhMhCP9Zd8qkRxurdbgV1z9g8f62.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:24	181514/181514	---MC-	200	added ('OK')	image/jpeg	etag:%220e0a4cce5fc5ca2280a5d2aafbec3156%22	https://framerusercontent.com/images/jz3MERUuOvJWlzVAof2m8R5g.jpg?scale-down-to=1024&width=1080&height=1346%20821w,https://framerusercontent.com/images/jz3MERUuOvJWlzVAof2m8R5g.jpg?width=1080&height=1346%201080w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/jz3MERUuOvJWlzVAof2m8R5g444c.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/makyee)
01:11:25	100175/100175	---MC-	200	added ('OK')	image/jpeg	etag:%22d447bf12d5baddc3a4c802827db5fc71%22	https://framerusercontent.com/images/0eQfiASGLFur9MLnlKTmHFZWlN0.jpg?width=1440&height=1440	C:/My%20Web%20Sites/paing/framerusercontent.com/images/0eQfiASGLFur9MLnlKTmHFZWlN0e822.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:26	103475/103475	---MC-	200	added ('OK')	image/png	etag:%22a17f3e03f96d6de26d599893bafdb416%22	https://framerusercontent.com/images/i9Bke1BaTeZCjgnNf4sFZMVTs.png?width=742&height=857	C:/My%20Web%20Sites/paing/framerusercontent.com/images/i9Bke1BaTeZCjgnNf4sFZMVTsc0ea.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:29	718839/718839	---MC-	200	added ('OK')	image/png	etag:%22f0af7afa2193c071baab2e44da9e6467%22	https://framerusercontent.com/images/f13jqOJevHmhVo6MASbIPQZbhE.png?width=2190&height=2738	C:/My%20Web%20Sites/paing/framerusercontent.com/images/f13jqOJevHmhVo6MASbIPQZbhEe58b.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:31	525969/525969	---MC-	200	added ('OK')	image/png	etag:%22a6525311432034fa172c9da62ed32c56%22	https://framerusercontent.com/images/TnI5WPZcRDLin8R1ALeX6rOY.png?width=1620&height=2025	C:/My%20Web%20Sites/paing/framerusercontent.com/images/TnI5WPZcRDLin8R1ALeX6rOY8eac.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:34	1146239/1146239	---MC-	200	added ('OK')	image/png	etag:%22e887e12854804060c3d9ada6cdce701a%22	https://framerusercontent.com/images/zQD8k3GXzal7AnOO2TxGTTVg.png?width=2160&height=2700	C:/My%20Web%20Sites/paing/framerusercontent.com/images/zQD8k3GXzal7AnOO2TxGTTVg3f9f.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:36	528805/528805	---MC-	200	added ('OK')	image/png	etag:%22a7f2b4fc188bf5706381b125bc2ac345%22	https://framerusercontent.com/images/dWMMJ3r7qwlavyuDsdub7YuksuY.png?width=1080&height=1350	C:/My%20Web%20Sites/paing/framerusercontent.com/images/dWMMJ3r7qwlavyuDsdub7YuksuY6c9c.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:38	332254/332254	---MC-	200	added ('OK')	image/png	etag:%22103209ecb3f2dd7a3cf13236d91981fc%22	https://framerusercontent.com/images/HuLbb0oGWsZUWR0YUgzyGAw1eE.png?width=1080&height=1350	C:/My%20Web%20Sites/paing/framerusercontent.com/images/HuLbb0oGWsZUWR0YUgzyGAw1eE6c9c.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:39	712287/712287	---MC-	200	added ('OK')	image/jpeg	etag:%22bac9199db15124f30261b90d03cdcfbe%22	https://framerusercontent.com/images/DrYfP7JSRDdF8B5qvcHE1vxFg.jpg?width=2160&height=2880	C:/My%20Web%20Sites/paing/framerusercontent.com/images/DrYfP7JSRDdF8B5qvcHE1vxFg2f89.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:39	28371/28371	---MC-	200	added ('OK')	image/jpeg	etag:%22ad2c9459c5597e03ab8cc07691ac66a2%22	https://framerusercontent.com/images/0eQfiASGLFur9MLnlKTmHFZWlN0.jpg?scale-down-to=512&width=1440&height=1440%20512w,https://framerusercontent.com/images/0eQfiASGLFur9MLnlKTmHFZWlN0.jpg?scale-down-to=1024&width=1440&height=1440%201024w,https://framerusercontent.com/images/0eQfiASGLFur9MLnlKTmHFZWlN0.jpg?width=1440&height=1440%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/0eQfiASGLFur9MLnlKTmHFZWlN05a0e.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:40	103475/103475	---MC-	200	added ('OK')	image/png	etag:%22a17f3e03f96d6de26d599893bafdb416%22	https://framerusercontent.com/images/i9Bke1BaTeZCjgnNf4sFZMVTs.png?width=742&height=857%20742w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/i9Bke1BaTeZCjgnNf4sFZMVTs3940.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:41	114176/114176	---MC-	200	added ('OK')	image/png	etag:%22d06268668053c0c255a08b2c140d6a36%22	https://framerusercontent.com/images/f13jqOJevHmhVo6MASbIPQZbhE.png?scale-down-to=1024&width=2190&height=2738%20819w,https://framerusercontent.com/images/f13jqOJevHmhVo6MASbIPQZbhE.png?scale-down-to=2048&width=2190&height=2738%201638w,https://framerusercontent.com/images/f13jqOJevHmhVo6MASbIPQZbhE.png?width=2190&height=2738%202190w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/f13jqOJevHmhVo6MASbIPQZbhE7c31.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:42	157881/157881	---MC-	200	added ('OK')	image/png	etag:%224055b8e5a5428a50de19e621a34c8cd6%22	https://framerusercontent.com/images/TnI5WPZcRDLin8R1ALeX6rOY.png?scale-down-to=1024&width=1620&height=2025%20819w,https://framerusercontent.com/images/TnI5WPZcRDLin8R1ALeX6rOY.png?width=1620&height=2025%201620w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/TnI5WPZcRDLin8R1ALeX6rOYf476.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:44	187926/187926	---MC-	200	added ('OK')	image/png	etag:%22886d9fd67728ba03e98140742fa37bec%22	https://framerusercontent.com/images/zQD8k3GXzal7AnOO2TxGTTVg.png?scale-down-to=1024&width=2160&height=2700%20819w,https://framerusercontent.com/images/zQD8k3GXzal7AnOO2TxGTTVg.png?scale-down-to=2048&width=2160&height=2700%201638w,https://framerusercontent.com/images/zQD8k3GXzal7AnOO2TxGTTVg.png?width=2160&height=2700%202160w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/zQD8k3GXzal7AnOO2TxGTTVgffbc.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:46	323971/323971	---MC-	200	added ('OK')	image/png	etag:%2244914ac9640d717f2dffa37566ab8015%22	https://framerusercontent.com/images/dWMMJ3r7qwlavyuDsdub7YuksuY.png?scale-down-to=1024&width=1080&height=1350%20819w,https://framerusercontent.com/images/dWMMJ3r7qwlavyuDsdub7YuksuY.png?width=1080&height=1350%201080w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/dWMMJ3r7qwlavyuDsdub7YuksuY9a68.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:47	206998/206998	---MC-	200	added ('OK')	image/png	etag:%22dd8a561565ece907aa46f6749146079e%22	https://framerusercontent.com/images/HuLbb0oGWsZUWR0YUgzyGAw1eE.png?scale-down-to=1024&width=1080&height=1350%20819w,https://framerusercontent.com/images/HuLbb0oGWsZUWR0YUgzyGAw1eE.png?width=1080&height=1350%201080w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/HuLbb0oGWsZUWR0YUgzyGAw1eE8712.png	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:48	96700/96700	---MC-	200	added ('OK')	image/jpeg	etag:%222e3a73bb38d776fc26cc079b7d32a673%22	https://framerusercontent.com/images/DrYfP7JSRDdF8B5qvcHE1vxFg.jpg?scale-down-to=1024&width=2160&height=2880%20768w,https://framerusercontent.com/images/DrYfP7JSRDdF8B5qvcHE1vxFg.jpg?scale-down-to=2048&width=2160&height=2880%201536w,https://framerusercontent.com/images/DrYfP7JSRDdF8B5qvcHE1vxFg.jpg?width=2160&height=2880%202160w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/DrYfP7JSRDdF8B5qvcHE1vxFga91f.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/3d-works-blender)
01:11:49	161576/161576	---MC-	200	added ('OK')	image/png	etag:%2215a7cb32b97a207e352c635ec3cf04ab%22	https://framerusercontent.com/images/52KwWXRvGJn9Hjv38NQFXvPrfw.png?width=1406&height=806	C:/My%20Web%20Sites/paing/framerusercontent.com/images/52KwWXRvGJn9Hjv38NQFXvPrfw0eb6.png	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:49	154407/154407	---MC-	200	added ('OK')	image/jpeg	etag:%22660c50969887f7a4c47b77a8e299fa49%22	https://framerusercontent.com/images/0VzYUC1NFRtCNl7UFmsuG5OtJzw.jpg?width=1440&height=1440	C:/My%20Web%20Sites/paing/framerusercontent.com/images/0VzYUC1NFRtCNl7UFmsuG5OtJzwe822.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:50	209877/209877	---MC-	200	added ('OK')	image/jpeg	etag:%227483c1b69181235a763a030bbfbe17ce%22	https://framerusercontent.com/images/allPbPKCcX4EZzAjvrBA2C6z3X8.jpg?width=1440&height=1440	C:/My%20Web%20Sites/paing/framerusercontent.com/images/allPbPKCcX4EZzAjvrBA2C6z3X8e822.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:51	268427/268427	---MC-	200	added ('OK')	image/png	etag:%22bf269fcbac4b419291669242a741af5c%22	https://framerusercontent.com/images/wbXgDIEUwch3TU68FtTvqFyYeU.png?width=1080&height=1350	C:/My%20Web%20Sites/paing/framerusercontent.com/images/wbXgDIEUwch3TU68FtTvqFyYeU6c9c.png	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:52	186626/186626	---MC-	200	added ('OK')	image/jpeg	etag:%22e25d42ce2863fc96cb24408b774834e3%22	https://framerusercontent.com/images/IzsOuR7EXYxvTyaQtwFuZfpeGBE.jpg?width=1390&height=761	C:/My%20Web%20Sites/paing/framerusercontent.com/images/IzsOuR7EXYxvTyaQtwFuZfpeGBEb1ce.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:52	31613/31613	---MC-	200	added ('OK')	image/png	etag:%227d6fd426a699f362c5f54519d3578d7a%22	https://framerusercontent.com/images/52KwWXRvGJn9Hjv38NQFXvPrfw.png?scale-down-to=512&width=1406&height=806%20512w,https://framerusercontent.com/images/52KwWXRvGJn9Hjv38NQFXvPrfw.png?scale-down-to=1024&width=1406&height=806%201024w,https://framerusercontent.com/images/52KwWXRvGJn9Hjv38NQFXvPrfw.png?width=1406&height=806%201406w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/52KwWXRvGJn9Hjv38NQFXvPrfwcdfa.png	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:53	60278/60278	---MC-	200	added ('OK')	image/jpeg	etag:%2212a6f5da7166802cd4e8e9aba5e7ebc8%22	https://framerusercontent.com/images/0VzYUC1NFRtCNl7UFmsuG5OtJzw.jpg?scale-down-to=512&width=1440&height=1440%20512w,https://framerusercontent.com/images/0VzYUC1NFRtCNl7UFmsuG5OtJzw.jpg?scale-down-to=1024&width=1440&height=1440%201024w,https://framerusercontent.com/images/0VzYUC1NFRtCNl7UFmsuG5OtJzw.jpg?width=1440&height=1440%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/0VzYUC1NFRtCNl7UFmsuG5OtJzw6d80.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:53	67203/67203	---MC-	200	added ('OK')	image/jpeg	etag:%22231a0c20372c891c486a4f5d5f548d82%22	https://framerusercontent.com/images/allPbPKCcX4EZzAjvrBA2C6z3X8.jpg?scale-down-to=512&width=1440&height=1440%20512w,https://framerusercontent.com/images/allPbPKCcX4EZzAjvrBA2C6z3X8.jpg?scale-down-to=1024&width=1440&height=1440%201024w,https://framerusercontent.com/images/allPbPKCcX4EZzAjvrBA2C6z3X8.jpg?width=1440&height=1440%201440w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/allPbPKCcX4EZzAjvrBA2C6z3X81123.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:55	182024/182024	---MC-	200	added ('OK')	image/png	etag:%224a337ec29fbfab911ce992384d67b019%22	https://framerusercontent.com/images/wbXgDIEUwch3TU68FtTvqFyYeU.png?scale-down-to=1024&width=1080&height=1350%20819w,https://framerusercontent.com/images/wbXgDIEUwch3TU68FtTvqFyYeU.png?width=1080&height=1350%201080w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/wbXgDIEUwch3TU68FtTvqFyYeU40a6.png	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:55	38970/38970	---MC-	200	added ('OK')	image/jpeg	etag:%222c60dbbd1c25f41f742faf3c2b8f9d6c%22	https://framerusercontent.com/images/IzsOuR7EXYxvTyaQtwFuZfpeGBE.jpg?scale-down-to=512&width=1390&height=761%20512w,https://framerusercontent.com/images/IzsOuR7EXYxvTyaQtwFuZfpeGBE.jpg?scale-down-to=1024&width=1390&height=761%201024w,https://framerusercontent.com/images/IzsOuR7EXYxvTyaQtwFuZfpeGBE.jpg?width=1390&height=761%201390w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/IzsOuR7EXYxvTyaQtwFuZfpeGBE99ac.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/tinycrafts)
01:11:56	29967/29967	---MC-	200	added ('OK')	image/png	etag:%22720867bb8721766ab7aebcabe5884a5b%22	https://framerusercontent.com/images/RxbYqi00qeAiT9KVRn4MqrBlEc.png?width=1407&height=782	C:/My%20Web%20Sites/paing/framerusercontent.com/images/RxbYqi00qeAiT9KVRn4MqrBlEcd838.png	(from https://happier-decisions-886610.framer.app/portfolio-details/logofolio)
01:11:57	544773/544773	---MC-	200	added ('OK')	image/jpeg	etag:%223d589f7288fca94f35a7ee40a2765f06%22	https://framerusercontent.com/images/6eePt2xGaqoO9mBO1iYl5Ks5v84.jpg?width=1080&height=1080	C:/My%20Web%20Sites/paing/framerusercontent.com/images/6eePt2xGaqoO9mBO1iYl5Ks5v84480f.jpg	(from https://happier-decisions-886610.framer.app/portfolio-details/logofolio)
01:12:05	15970/15970	---MC-	200	added ('OK')	image/png	etag:%22643e38405b7533623b2e05fce208ef79%22	https://framerusercontent.com/images/RxbYqi00qeAiT9KVRn4MqrBlEc.png?scale-down-to=512&width=1407&height=782%20512w,https://framerusercontent.com/images/RxbYqi00qeAiT9KVRn4MqrBlEc.png?scale-down-to=1024&width=1407&height=782%201024w,https://framerusercontent.com/images/RxbYqi00qeAiT9KVRn4MqrBlEc.png?width=1407&height=782%201407w	C:/My%20Web%20Sites/paing/framerusercontent.com/images/RxbYqi00qeAiT9KVRn4MqrBlEc9e85.png	(from https://happier-decisions-886610.framer.app/portfolio-details/logofolio)
